"Comment ID","Reply to Which Comment","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7228482739455263514""","","=""6842658976732251138""","dani_saragih56","Dani_Saragih","udalh la woiy kasian dia,,klo udha ada video ny ydh simpan aj jngn di perpanjang lgi ,,kita jg gak tau klo lgi di posisi dia gimna","2/5/2023, 14.25.10","0","No","0","No","https://www.tiktok.com/@dani_saragih56"
"=""7228472722916639515""","","=""7013355795681182722""","fidaibnu","Fidaibnu","gk usah mnghujat biarin aj, knp Klian nyebarin bginian,, ingat kt sama2 pnd0sa","2/5/2023, 13.46.31","0","No","0","No","https://www.tiktok.com/@fidaibnu"
"=""7228468446617912090""","","=""6936020121761711105""","nopitfaisal","nopitfaisal","sehat sehat pria yang gapernah ngumbar aib orangg","2/5/2023, 13.29.48","0","No","0","No","https://www.tiktok.com/@nopitfaisal"
"=""7228463225683231515""","","=""7045036860142765057""","muhammadikramulla95","itink amat","sawah nya lumyan tebal 😁","2/5/2023, 13.09.40","0","No","0","No","https://www.tiktok.com/@muhammadikramulla95"
"=""7228458873877791494""","","=""7007794123940152347""","jali_146","jali_07","😂😂","2/5/2023, 12.52.20","0","No","0","No","https://www.tiktok.com/@jali_146"
"=""7228427564804899590""","","=""7155150828566725658""","rizalajaa07","sipamandar09","bosan gw anjing","2/5/2023, 10.50.57","0","No","0","No","https://www.tiktok.com/@rizalajaa07"
"=""7228418036989985563""","","=""6823555376852845570""","al.runners22","aldyyy","mana janji mu king👑","2/5/2023, 10.14.43","0","No","0","No","https://www.tiktok.com/@al.runners22"
"=""7228353542696190747""","","=""6578432673419804674""","dini.cihuy","Dini","saya punya 10 vidionya","2/5/2023, 06.04.29","0","No","0","No","https://www.tiktok.com/@dini.cihuy"
"=""7228322861660095259""","","=""7220979695524791298""","mazkyy23","-PrinceiKy ","bagi bang","2/5/2023, 04.05.00","0","No","0","No","https://www.tiktok.com/@mazkyy23"
"=""7228307543822172954""","","=""6770080613463524353""","rahmatmat53","Rahmat Mat","udalah we kasian orng tuanya, bukan itu tujuan kalian king🥺","2/5/2023, 03.05.23","0","No","0","No","https://www.tiktok.com/@rahmatmat53"
"=""7228304653317030683""","","=""7187292151259399169""","rikeemelia","rike","pengen liat penasaran😳","2/5/2023, 02.54.04","0","No","1","No","https://www.tiktok.com/@rikeemelia"
"=""7331370079526322949""","=""7228304653317030683""","=""7083716248500470810""","fatoni_aziz","فتوني","https://linx.cc/ib91BWqq","3/2/2024, 20.40.33","0","No","","","https://www.tiktok.com/@fatoni_aziz"
"=""7228291551432131355""","","=""7080861152074417154""","ryuuzin_takashii","— ryυυĸáιzé.","jangan umbar2 lagi","2/5/2023, 02.03.24","0","No","0","No","https://www.tiktok.com/@ryuuzin_takashii"
"=""7228291478937420570""","","=""7080861152074417154""","ryuuzin_takashii","— ryυυĸáιzé.","gw kesal ama org yg nyebarin nya anj","2/5/2023, 02.03.02","0","No","0","No","https://www.tiktok.com/@ryuuzin_takashii"
"=""7228289798346507035""","","=""6833312216106124290""","ssssspppppllllll_","riskaaa","@Saiful_$189","2/5/2023, 01.56.25","0","No","0","No","https://www.tiktok.com/@ssssspppppllllll_"
"=""7228259615052841733""","","=""6548162612848738305""","faisalmelati069","FaisalMelati69","Baru dapet 18 video nih sma fto, ada yg baru kah","1/5/2023, 23.59.05","0","No","3","No","https://www.tiktok.com/@faisalmelati069"
"=""7296774112399409925""","=""7228259615052841733""","=""7077929812853081090""","kyyskii_12","HoopsWithKyy","https://vnshortener.com/cQIH6S9😋","2/11/2023, 15.10.41","0","No","","","https://www.tiktok.com/@kyyskii_12"
"=""7228290573890355995""","=""7228259615052841733""","=""6904675224928371714""","daffa.klf","Daffauzi","bagi dong bang","2/5/2023, 01.59.35","0","No","","","https://www.tiktok.com/@daffa.klf"
"=""7228263590553076507""","=""7228259615052841733""","=""6919389126735873026""","rizkibest","papha_best","video nya cri dmana gan","2/5/2023, 00.14.50","0","No","","","https://www.tiktok.com/@rizkibest"
"=""7228225605350507290""","","=""7217416173435257858""","tragedhithaliekhu","tragedhithaliekhutank","kasian perempuan ini😔","1/5/2023, 21.47.22","0","No","0","No","https://www.tiktok.com/@tragedhithaliekhu"
"=""7228222739722715931""","","=""6673812529200530434""","riskiruskimw","jaka","yang udah nonton b aja","1/5/2023, 21.36.20","0","No","0","No","https://www.tiktok.com/@riskiruskimw"
"=""7228219220059112219""","","=""6752619778500330497""","sie_oong","￶￶⠀ ⠀ ⠀᠌ᅠᅠ","Hati2 sma gibah..
ap lagi mempertontonkan aib saudara seiman..
allah ndak tidur..
pasti semua ad blasan nya 🙏🙏🙏","1/5/2023, 21.22.32","0","No","0","No","https://www.tiktok.com/@sie_oong"
"=""7228199326425776923""","","=""6968841913202656257""","zeeinul","zeinullllll","Bnyk","1/5/2023, 20.05.22","0","No","2","No","https://www.tiktok.com/@zeeinul"
"=""7230101232702047002""","=""7228199326425776923""","=""6833984891621934082""","eko_andreansyah","eko_andrean","ah kw bacot aja","6/5/2023, 23.05.54","0","No","","","https://www.tiktok.com/@eko_andreansyah"
"=""7229205924593025818""","=""7228199326425776923""","=""6851880772720329729""","vv.bvva","firmann starla🕺🏻","bagiii","4/5/2023, 18.15.28","0","No","","","https://www.tiktok.com/@vv.bvva"
"=""7228194521241944858""","","=""7211107274324460570""","selyycans_2","ADMIN GARENAFREEFIREBGID","𝘼𝙙𝙖 𝘿𝙞 𝙋𝙧𝙤𝙛𝙞𝙡 𝙆𝙪😜","1/5/2023, 19.46.40","0","No","0","No","https://www.tiktok.com/@selyycans_2"
"=""7228177933833011995""","","=""7030733374348248090""","tiiiiihelek_06","HI, Ini Esti📍","barang siapa yg membuka aib orang lain maka Allah akan membuka aibny","1/5/2023, 18.42.27","0","No","0","No","https://www.tiktok.com/@tiiiiihelek_06"
"=""7228175659902223130""","","=""6821788441958040577""","teks_bermaknareaksion","Afiliat_creator","baguiiii","2/5/2023, 07.35.32","0","No","0","No","https://www.tiktok.com/@teks_bermaknareaksion"
"=""7228174379132715803""","","=""7152379186870420482""","url0ve_tiya","Tifara!!🌹","bgii","1/5/2023, 18.28.31","0","No","0","No","https://www.tiktok.com/@url0ve_tiya"
"=""7228157468864955163""","","=""7120516199063389211""","csyxxxxxxx","cysxx","wkwkwk","1/5/2023, 17.22.52","0","No","0","No","https://www.tiktok.com/@csyxxxxxxx"
"=""7228157450804019994""","","=""7120516199063389211""","csyxxxxxxx","cysxx","bgi kk","1/5/2023, 17.22.47","0","No","0","No","https://www.tiktok.com/@csyxxxxxxx"
"=""7228155984576185114""","","=""7223405181064709146""","krc_444","PP SDM TINGGI","jngan di viral Lin lagi Kasin orang nya sama keluarganya","1/5/2023, 17.17.07","0","No","0","No","https://www.tiktok.com/@krc_444"
"=""7228143440982229786""","","=""6912433256974779393""","bellaendut12","MBA B 🏴‍☠️🇪🇪 👹🌻","fb gw ig gw wa grup gw tentang syakirah 🗿","1/5/2023, 16.28.32","0","No","0","No","https://www.tiktok.com/@bellaendut12"
"=""7228141439951487771""","","=""6979956514405680130""","zxrajaja","zxraa.","barusan nonton😁😁","2/5/2023, 00.08.48","0","No","0","No","https://www.tiktok.com/@zxrajaja"
"=""7228139589801935643""","","=""7214412467967067137""","mhd_syahri_s","Mhd_syahril_sbl","bagi bg","1/5/2023, 16.13.42","0","No","0","No","https://www.tiktok.com/@mhd_syahri_s"
"=""7228137708929205018""","","=""7036926197573944322""","zifanaardilaaluni","👎🏻🤡","jangan di ungkit² kasihan keluarga nyaaaa,,ngertiin juga perasaan diaa","1/5/2023, 16.06.20","0","No","0","No","https://www.tiktok.com/@zifanaardilaaluni"
"=""7228134461791437595""","","=""6960222736341894146""","boboy1_4","ultramen","berbagi itu indah king","1/5/2023, 15.53.44","0","No","0","No","https://www.tiktok.com/@boboy1_4"
"=""7228129021250110235""","","=""7103166656197018651""","stylesumbar2","style sumbar 🤩","Kirim bg","1/5/2023, 15.32.34","0","No","0","No","https://www.tiktok.com/@stylesumbar2"
"=""7228119850995335962""","","=""6778047329888388097""","insialv48","v","Semoga yang menyebarkan aib seseorang akan di sebarkan aibnya pada hari kiamat","1/5/2023, 14.57.00","0","No","0","No","https://www.tiktok.com/@insialv48"
"=""7228117782670820123""","","=""7038604908182569986""","nafismaulana23","viwa23 siuuu","ada yg mau berbagai sama aku","1/5/2023, 14.48.57","0","No","0","No","https://www.tiktok.com/@nafismaulana23"
"=""7228112153919554330""","","=""6959137555837649922""","mandan356","KING OF BAR","kerja bagus kawan","1/5/2023, 21.16.06","0","No","0","No","https://www.tiktok.com/@mandan356"
"=""7228103630699741978""","","=""6995034268071429122""","kevinn_182","𝗣𝗲𝘁𝗶𝗿⚡","sekarang gua tau rahasia cewe","1/5/2023, 13.54.14","0","No","0","No","https://www.tiktok.com/@kevinn_182"
"=""7228100138799268634""","","=""6727631465419097089""","mamae_aleeya","romai_bhawell92","jadi kepo gue","1/5/2023, 13.40.43","0","No","1","No","https://www.tiktok.com/@mamae_aleeya"
"=""7228016237271106330""","=""7228100138799268634""","=""6572913026315698177""","djan_adja","Djan Adja","jangan kepo , hanya anak gunung ,","1/5/2023, 15.14.29","0","No","","","https://www.tiktok.com/@djan_adja"
"=""7228098995707495173""","","=""6842257848026907649""","yhrrzeedpee","yhrrzeedpee","cowo yg g pernah liat+nyari💗💐","1/5/2023, 13.35.49","0","No","0","No","https://www.tiktok.com/@yhrrzeedpee"
"=""7228098862845739781""","","=""7030697535530910722""","hafiz.sky97","hafiz.sky","kesianlah sama dia jugak","1/5/2023, 13.35.25","0","No","0","No","https://www.tiktok.com/@hafiz.sky97"
"=""7228096098849899290""","","=""6718256693707031554""","liaanaaa15","I am güzel","Menyebar aib seseorang pasti ada balasan","1/5/2023, 13.25.05","0","No","0","No","https://www.tiktok.com/@liaanaaa15"
"=""7228094599264600859""","","=""7103469968645342214""","man_npg","Ahmad Hermansyah","njirrr dri tdi vidio nih orng fyp terus d beranda gwa😏
jdi tmbah penasarn😳","1/5/2023, 13.19.15","0","No","0","No","https://www.tiktok.com/@man_npg"
"=""7228092986944078618""","","=""6958703357171909637""","glow_hunter1","Glow Hunter","berkatmu aku melanjutkan hobiku wahai wanita cantik:)","1/5/2023, 18.22.20","0","No","0","No","https://www.tiktok.com/@glow_hunter1"
"=""7228089416227586843""","","=""7081771190955836418""","aakdimaz1","Aak dimas kb","bagi ke kau dong biar dapat pahala😅","1/5/2023, 12.58.57","0","No","0","No","https://www.tiktok.com/@aakdimaz1"
"=""7228069309426254619""","","=""6958414813958865925""","reezaaaaaaaa117","🪩","bagi bro","1/5/2023, 11.40.55","0","No","0","No","https://www.tiktok.com/@reezaaaaaaaa117"
"=""7228067460087366426""","","=""7114339935029101595""","rafigrut","𝖆𝖋𝖎👀","pengen tau bg viral apaan","1/5/2023, 11.34.09","0","No","0","No","https://www.tiktok.com/@rafigrut"
"=""7228050338648965915""","","=""7152126426128811034""","adriansyahputra71","adrian🤙","apaan Emang nya bang","1/5/2023, 16.19.59","0","No","0","No","https://www.tiktok.com/@adriansyahputra71"
"=""7228047713828373274""","","=""7015906480412181530""","bayyy7112","bayuuu__","yng blm tu video nya nyimak aj","1/5/2023, 10.17.25","0","No","2","No","https://www.tiktok.com/@bayyy7112"
"=""7228373494235874075""","=""7228047713828373274""","=""136175156275834880""","arpelv2","arpl😹","mana","2/5/2023, 14.40.54","0","No","","","https://www.tiktok.com/@arpelv2"
"=""7228137941015872282""","=""7228047713828373274""","=""6952034583433315329""","finizulaika","fini","gua punya8","1/5/2023, 16.07.06","0","No","","","https://www.tiktok.com/@finizulaika"
"=""7228044893510894341""","","=""7127937259139154970""","xyrii25","𝖝𝖎𝖆🧿","nyerah dehh, gadapet dapet","1/5/2023, 10.05.57","0","No","0","No","https://www.tiktok.com/@xyrii25"
"=""7228037469013951258""","","=""6971298440114832386""","nguahhhhhhihi","sukaseblak","sht"" lannang mahal","1/5/2023, 15.53.20","0","No","0","No","https://www.tiktok.com/@nguahhhhhhihi"
"=""7228034583719363354""","","=""7068176888711201794""","butirantaiiii_","HamZzz","nyimak lengkap😏","1/5/2023, 09.26.41","0","No","0","No","https://www.tiktok.com/@butirantaiiii_"
"=""7228019064106468122""","","=""7043640566413214726""","rizzz700","melody","bagi","1/5/2023, 16.03.48","0","No","0","No","https://www.tiktok.com/@rizzz700"
"=""7228010297796690714""","","=""7083559417891996699""","plorensiajstin","plrnsia","1 menit kebawah semua GK seru ah","1/5/2023, 07.52.18","0","No","0","No","https://www.tiktok.com/@plorensiajstin"
"=""7227992886817325829""","","=""7032151077585093659""","mas_ang.32","aang🍂","dia knpa?","1/5/2023, 06.44.11","0","No","0","No","https://www.tiktok.com/@mas_ang.32"
"=""7227986672603431707""","","=""6841394526235673605""","user262176591","Muhammad Hairul Huda Fahrozy","Bangi bang","1/5/2023, 06.20.23","0","No","0","No","https://www.tiktok.com/@user262176591"
"=""7227981860101538586""","","=""6541205895853604866""","vanny2304","vanny 2304","Ya Allah Lindungilah aib²q dr org² yg Dzholim n Ahli Fitnah🙏🏼🤲😇💜","1/5/2023, 06.01.52","0","No","0","No","https://www.tiktok.com/@vanny2304"
"=""7227941899226678042""","","=""7047521132212552706""","reshiint","anjayy alok","yg mau pm gw","1/5/2023, 03.26.36","0","No","0","No","https://www.tiktok.com/@reshiint"
"=""7227931709475324699""","","=""7205142659969713158""","riiielz","RIIIELzz","aib org Jan di umbar² bang
ntr Lo di akhirat nyesel Lo🗿","1/5/2023, 02.47.01","0","No","0","No","https://www.tiktok.com/@riiielz"
"=""7227915831937090331""","","=""6536494569583853569""","veronsampel","Sampelo24","bagi lah bang","1/5/2023, 01.45.24","0","No","0","No","https://www.tiktok.com/@veronsampel"
"=""7227913033643885339""","","=""6930594545555276801""","ripanoyoga_","BRO BUNGKUS","pentil e lincip kulino di mot piki@V","1/5/2023, 01.34.36","0","No","0","No","https://www.tiktok.com/@ripanoyoga_"
"=""7227911887144403717""","","=""7111317737595241473""","kamunanyananya079","🤫","GK pengen tau😏","1/5/2023, 01.29.47","0","No","0","No","https://www.tiktok.com/@kamunanyananya079"
"=""7227907831617585946""","","=""6915753716932314113""","user.rigos","Og@l","kirimin bos","1/5/2023, 01.14.19","0","No","0","No","https://www.tiktok.com/@user.rigos"
"=""7227898843718304539""","","=""7179866813718152219""","tantepemuashasrat2","NYARI YG VIRAL LINK DI BIO","langsung aja ☝️☝️","1/5/2023, 00.39.29","0","No","0","No","https://www.tiktok.com/@tantepemuashasrat2"
"=""7227898826869719835""","","=""7179866813718152219""","tantepemuashasrat2","NYARI YG VIRAL LINK DI BIO","cek prof aku 📌","1/5/2023, 00.39.24","0","No","0","No","https://www.tiktok.com/@tantepemuashasrat2"
"=""7227898821225104155""","","=""7179866813718152219""","tantepemuashasrat2","NYARI YG VIRAL LINK DI BIO","jangan lupa mampir mas 👆👆","1/5/2023, 00.39.32","0","No","0","No","https://www.tiktok.com/@tantepemuashasrat2"
"=""7227897165610255130""","","=""6914218904789828610""","rshym_12","rshsym_","kasian cok","1/5/2023, 00.32.48","0","No","0","No","https://www.tiktok.com/@rshym_12"
"=""7227897088730235675""","","=""7101669590987850754""","intannurainiiiii__","intannurainiiiii__","guee dhh nonton smuaa njrttt","1/5/2023, 00.32.49","0","No","0","No","https://www.tiktok.com/@intannurainiiiii__"
"=""7227896404029899547""","","=""7051957220275520538""","dogundo","mas gundo","udah bang saihan😔","1/5/2023, 00.29.57","0","No","0","No","https://www.tiktok.com/@dogundo"
"=""7227892361559393050""","","=""6994810942945723419""","vendaaf","jati ngarang🧞‍♂️","kmar mandinya bagus wkwkwk","1/5/2023, 00.14.10","0","No","0","No","https://www.tiktok.com/@vendaaf"
"=""7227884636721087259""","","=""6859867179502306306""","yunizanceee","Y & O","gua kasian liat tu org","30/4/2023, 23.44.12","0","No","0","No","https://www.tiktok.com/@yunizanceee"
"=""7227883278769062683""","","=""6846010963294438401""","ferdinand_341","🌊🤙𝑭𝑬𝑹𝑫𝑰𝑵𝑨𝑵𝑫Ⓐⓡⓣ✏️🎨","""YANG NGA NGERTI CARI DI YANDEX!!""","30/4/2023, 23.38.55","0","No","0","No","https://www.tiktok.com/@ferdinand_341"
"=""7227869074574869275""","","=""7102304636892464155""","ul_aj44","paull•","bang, amal jariyah itu bentuknya bukan dari uang aja 😅","30/4/2023, 22.43.50","0","No","0","No","https://www.tiktok.com/@ul_aj44"
"=""7227866819888284442""","","=""7082371208720876571""","renoadian024","@Ren024","saya sudah melihat vidio nya king
hahaha. SEMUA 😎😎😎","30/4/2023, 22.35.00","0","No","0","No","https://www.tiktok.com/@renoadian024"
"=""7227863302389760795""","","=""7105286960554050561""","afifahhh_fitiyaaa02","fafa_Funny🎮🎸","udh bang kasian dia
kita GK tau perasaan diaa","30/4/2023, 22.21.23","0","No","0","No","https://www.tiktok.com/@afifahhh_fitiyaaa02"
"=""7227859412668744474""","","=""7069838494353179674""","ahmad3lbs","ahmad3lbs","udah lah bg kasihan","30/4/2023, 22.06.30","0","No","0","No","https://www.tiktok.com/@ahmad3lbs"
"=""7227857357149143835""","","=""6947189887184880641""","usernamew7372","nextar1212","bersih bngt woy","30/4/2023, 21.58.29","0","No","0","No","https://www.tiktok.com/@usernamew7372"
"=""7227811147344626458""","","=""6869944045050430469""","ravazayvinooo","rav","ingat tujuan mu king","30/4/2023, 18.59.03","0","No","0","No","https://www.tiktok.com/@ravazayvinooo"
"=""7227786848003949338""","","=""7047411935990367233""","andiputrieeee","𝐀𝐧𝐩𝐮𝐭𝐭𝐫𝐫_𝟏𝟗","Aib org Lncar di umbar Aib sndiri gak karuan","30/4/2023, 17.24.42","0","No","0","No","https://www.tiktok.com/@andiputrieeee"
"=""7227786191163933466""","","=""7217855692073108507""","tiiicng","scorpio🦂♏","apa gunanya","30/4/2023, 17.22.14","0","No","0","No","https://www.tiktok.com/@tiiicng"
"=""7227775909942657819""","","=""7213287358883841029""","arpanhrp0","arpanhrp947","ini mulu","30/4/2023, 20.41.53","0","No","0","No","https://www.tiktok.com/@arpanhrp0"
"=""7227770145585709850""","","=""6842896307410600966""","patra_kasandri","Ataaaaaaaaa","tukang gocok pulll senyum😅","30/4/2023, 16.19.56","0","No","0","No","https://www.tiktok.com/@patra_kasandri"
"=""7227765471453840155""","","=""7164383616939426843""","beatsage0","peroduk sunda","bagi lah bang","30/4/2023, 16.01.55","0","No","0","No","https://www.tiktok.com/@beatsage0"
"=""7227764395942003483""","","=""7142361077622801435""","hmm_1347","hmm","udh lahhh , takut bakal balik karma nya ke Ade / ank perempuan Klian nanti nya.","30/4/2023, 15.57.47","0","No","0","No","https://www.tiktok.com/@hmm_1347"
"=""7227752364635374362""","","=""6886998632358528002""","swingly_0","SwIngLY🚀","gw punya pm tiktok gw","30/4/2023, 15.11.02","0","No","0","No","https://www.tiktok.com/@swingly_0"
"=""7227747701920138010""","","=""7024341825176372250""","membenciiii_","DANNN","Gimana masihh aman","30/4/2023, 22.04.50","0","No","0","No","https://www.tiktok.com/@membenciiii_"
"=""7227742088317600517""","","=""7208001559007233030""","sandafitriana","ساندا فيتريانا","😩😩🗿","30/4/2023, 19.03.48","0","No","0","No","https://www.tiktok.com/@sandafitriana"
"=""7227733847416013573""","","=""6836143804379808770""","itsnailmutants","eternity","@user7286313111848 iki tah slurr?","30/4/2023, 13.58.57","0","No","0","No","https://www.tiktok.com/@itsnailmutants"
"=""7227732029645849370""","","=""7083061100450808834""","ahmadz182","Ahmad⚡⚡","Shakira","30/4/2023, 13.52.00","0","No","0","No","https://www.tiktok.com/@ahmadz182"
"=""7227724915830424347""","","=""7111935750916932609""","reenndyy2","Adiii","pria sejati tidak akan, membuka aib orng meskipun sering tersakita😏😅","30/4/2023, 13.24.34","0","No","0","No","https://www.tiktok.com/@reenndyy2"
"=""7227724727744299803""","","=""6849119393805239297""","user307820977","dakwah Islam","dpt 14","30/4/2023, 13.23.38","0","No","0","No","https://www.tiktok.com/@user307820977"
"=""7227723957092549402""","","=""7177296120803083269""","ijaall_ygy","oki ygyy","mknya jngn terlalu nutut kata kata cowo","30/4/2023, 21.24.57","0","No","0","No","https://www.tiktok.com/@ijaall_ygy"
"=""7227722247992345349""","","=""7032399486463984641""","iniitempattcerita","iniiuserrgalauu","gua udh punya cuma kasian pengen nyebarin karena dia cantik😳😬","30/4/2023, 13.13.51","0","No","0","No","https://www.tiktok.com/@iniitempattcerita"
"=""7227717478125896475""","","=""7122469503632360449""","bdirbfkhwbwkfi","someone","gw aja gk nada yg dapet","30/4/2023, 12.55.50","0","No","0","No","https://www.tiktok.com/@bdirbfkhwbwkfi"
"=""7227711267640869659""","","=""7162071625670935579""","rifkrmdnnn","Ɐ","berbagi itu indah maknya bagi lah aku Vidio nya","30/4/2023, 12.31.47","0","No","0","No","https://www.tiktok.com/@rifkrmdnnn"
"=""7227706268101329690""","","=""7135412148126139418""","febbyy1709","febyy","kasian","30/4/2023, 12.12.21","0","No","0","No","https://www.tiktok.com/@febbyy1709"
"=""7227698865682793242""","","=""6962538308073849857""","rifkiap37","bg ikyy","sehat selalu kkk ku😂","30/4/2023, 11.43.29","0","No","0","No","https://www.tiktok.com/@rifkiap37"
"=""7227690655412519707""","","=""7028924306889425922""","rizky_170303","Rizky17","#stop sebar aib orang","30/4/2023, 11.11.44","0","No","0","No","https://www.tiktok.com/@rizky_170303"
"=""7227687027281855258""","","=""7138721858199962625""","thomassjaya","Exe69","krim","30/4/2023, 10.57.59","0","No","0","No","https://www.tiktok.com/@thomassjaya"
"=""7227676744953234203""","","=""7223425984501695514""","rakmal827","rakmal","udah bg kasian dia sampe malu keluar rumah kita harus ngehargain dia","30/4/2023, 10.17.54","0","No","0","No","https://www.tiktok.com/@rakmal827"
"=""7227676025018254106""","","=""6914682160709387265""","dwibudiyanto959","jejeh","bangkai d tutup""pi pasti tercium jg bauny","30/4/2023, 10.15.15","0","No","0","No","https://www.tiktok.com/@dwibudiyanto959"
"=""7227673453040501531""","","=""6559538321511743490""","yad761","Yadi Doclo","padahl cantik","30/4/2023, 10.04.53","0","No","0","No","https://www.tiktok.com/@yad761"
"=""7227669931197645595""","","=""7086699638938125313""","temeng.51.bkz","temeng.51.bkz","kumpul yg blm tau","30/4/2023, 09.51.35","0","No","0","No","https://www.tiktok.com/@temeng.51.bkz"
"=""7227668309243052826""","","=""7086857631306023938""","ahmad.s069","ahmad.s069","gue nemu di galery full vd🥳😛","30/4/2023, 09.45.06","0","No","0","No","https://www.tiktok.com/@ahmad.s069"
"=""7227665418047406874""","","=""7221388310240134171""","dimzz7dimzz45","Dimzz▪︎","bayangin kalau di kakak lu atau adik lu🤣","30/4/2023, 09.34.14","0","No","0","No","https://www.tiktok.com/@dimzz7dimzz45"
"=""7227662701395854106""","","=""6884570434772812802""","lalasbrna_","anisusan","udahlah gausah disebar lagi kasian loh","30/4/2023, 09.23.25","0","No","0","No","https://www.tiktok.com/@lalasbrna_"
"=""7227658626335572762""","","=""7223949504733856795""","vande5636","Devan","gua ada","30/4/2023, 09.07.27","0","No","2","No","https://www.tiktok.com/@vande5636"
"=""7227660077036176154""","=""7227658626335572762""","=""7223949504733856795""","vande5636","Devan","2 rebu","30/4/2023, 09.13.05","0","No","","","https://www.tiktok.com/@vande5636"
"=""7227659868613444378""","=""7227658626335572762""","=""6873335823304082434""","symlvik","syamilbasayeff","mana","30/4/2023, 09.12.20","0","No","","","https://www.tiktok.com/@symlvik"
"=""7227657766658638619""","","=""6961398713692963845""","secret7life","@cyiaaa","BUAT LELAKI YG NAHAN BUAT GK LIAT SEMOGA SELALU DALAM LINDUNGAN ALLAH.
DIJAGA MATA SAMA IMANNYA YA!!","30/4/2023, 09.04.09","0","No","0","No","https://www.tiktok.com/@secret7life"
"=""7227656369834296090""","","=""6958840838911017986""","capras_27","Kluban Rawon","mantap😂","30/4/2023, 08.59.02","0","No","0","No","https://www.tiktok.com/@capras_27"
"=""7227645544662631194""","","=""7176600526364066818""","aeydimsum","aely? iya","inpooo2 woeee bagii jan pelit2 habis lebaran jg🗿","30/4/2023, 08.16.53","0","No","0","No","https://www.tiktok.com/@aeydimsum"
"=""7227634803217367835""","","=""7114661491672466458""","wongansor23","wong ansor","minimal Jagan di share di tiktok","30/4/2023, 07.35.00","0","No","0","No","https://www.tiktok.com/@wongansor23"
"=""7227623377576641306""","","=""7065156881724113921""","tataataalvye","🕷️🕸️","Anj pdhl cantik lo 😭 cowo nya juga udh sakitt","30/4/2023, 06.50.39","0","No","0","No","https://www.tiktok.com/@tataataalvye"
"=""7227623136454492954""","","=""7219472973631620122""","felaut6","Ali Pandi🦂","yg tau 😏 vidonya solo semua 😅","30/4/2023, 06.49.39","0","No","0","No","https://www.tiktok.com/@felaut6"
"=""7227612979893142298""","","=""6901331891685852161""","obitoid18","CharlyS","info link","30/4/2023, 06.10.14","0","No","0","No","https://www.tiktok.com/@obitoid18"
"=""7227612914244158234""","","=""6856021503466783746""","bocilff20193","user6273537711047","yang baik kirim","30/4/2023, 06.10.11","0","No","0","No","https://www.tiktok.com/@bocilff20193"
"=""7227612281483477766""","","=""6864084006591611905""","bargasprojects","BARGASPROJECTS 🦋","gua yang udah punya videonya🗿","30/4/2023, 06.07.17","0","No","0","No","https://www.tiktok.com/@bargasprojects"
"=""7227600926131094298""","","=""7199261425918100481""","putratunggaljaya76","Andrii 1212","@sebut saja slim","30/4/2023, 05.23.39","0","No","0","No","https://www.tiktok.com/@putratunggaljaya76"
"=""7227566319725626118""","","=""6883345411093070850""","_myawafrelliani","🫀","si bh merahhhh","30/4/2023, 03.08.53","0","No","0","No","https://www.tiktok.com/@_myawafrelliani"
"=""7227566111487034138""","","=""7060096155620082694""","kiki_sundaa17","kikiw","ada apa ini lewat beranda mulu","30/4/2023, 14.40.03","0","No","0","No","https://www.tiktok.com/@kiki_sundaa17"
"=""7227556160630489882""","","=""6978335985491133445""","ywwtiktok","mmm","Jagan kek gitu juga lah bang","30/4/2023, 02.29.41","0","No","0","No","https://www.tiktok.com/@ywwtiktok"
"=""7227554010135528218""","","=""6883785599155192833""","bob.sadimin45","pemanentomat","udahlah, kasihan orangnya. misalkan itu adik Lo sendiri gimana","30/4/2023, 02.21.28","0","No","0","No","https://www.tiktok.com/@bob.sadimin45"
"=""7227549713544954650""","","=""7218469381462148098""","adityaaaaaaaaa72","ADIT","Pada norkkk bch","30/4/2023, 02.04.48","0","No","0","No","https://www.tiktok.com/@adityaaaaaaaaa72"
"=""7227548204510249754""","","=""7212574534653936646""","user3055201334273","user3055201334273","bagi² dosa lah biar pro","30/4/2023, 01.58.58","0","No","0","No","https://www.tiktok.com/@user3055201334273"
"=""7227547985755276058""","","=""7037003449716900866""","yueeeeeeee8","You","@meihua_62 mbakku punya nggk, kudet gua🥺","30/4/2023, 01.57.57","0","No","4","No","https://www.tiktok.com/@yueeeeeeee8"
"=""7227628564919993115""","=""7227547985755276058""","=""7037003449716900866""","yueeeeeeee8","You","🤗","30/4/2023, 07.10.48","0","No","","","https://www.tiktok.com/@yueeeeeeee8"
"=""7227613201935303450""","=""7227547985755276058""","=""6640296675112550401""","mega_tiktok.com","♡Me☆Mega♡","sama""🥰","30/4/2023, 06.11.09","0","No","","","https://www.tiktok.com/@mega_tiktok.com"
"=""7227584237863551771""","=""7227547985755276058""","=""7037003449716900866""","yueeeeeeee8","You","hmmm,, ywda minal aidzin walfaidzin aja ya🙏🙏","30/4/2023, 04.18.44","0","No","","","https://www.tiktok.com/@yueeeeeeee8"
"=""7227567474249155354""","=""7227547985755276058""","=""6640296675112550401""","mega_tiktok.com","♡Me☆Mega♡","g punya 😁😁😁😁","30/4/2023, 03.13.34","0","No","","","https://www.tiktok.com/@mega_tiktok.com"
